OBJECTID,X,Y
35696,223830.9844,3312193.735
35697,223910.9844,3312193.735
35698,223990.9844,3312193.735
35699,224070.9844,3312193.735
35700,224150.9844,3312193.735
35701,224230.9844,3312193.735
35702,224310.9844,3312193.735
35703,224390.9844,3312193.735
35704,224470.9844,3312193.735
35705,224550.9844,3312193.735
35706,224630.9844,3312193.735
35707,224710.9844,3312193.735
35708,224790.9844,3312193.735
35709,224870.9844,3312193.735
35710,224950.9844,3312193.735
35711,225030.9844,3312193.735
35712,225110.9844,3312193.735
35713,225190.9844,3312193.735
35714,225270.9844,3312193.735
35715,225350.9844,3312193.735
35716,225430.9844,3312193.735
35717,225510.9844,3312193.735
35718,225590.9844,3312193.735
35719,225670.9844,3312193.735
35720,225750.9844,3312193.735
35721,225830.9844,3312193.735
35722,225910.9844,3312193.735
35723,225990.9844,3312193.735
35724,226070.9844,3312193.735
35725,219750.9844,3312273.735
35726,219830.9844,3312273.735
35727,219910.9844,3312273.735
35728,219990.9844,3312273.735
35729,220070.9844,3312273.735
35730,220150.9844,3312273.735
35731,220230.9844,3312273.735
35732,220310.9844,3312273.735
35733,220390.9844,3312273.735
35734,220470.9844,3312273.735
35735,220550.9844,3312273.735
35736,220630.9844,3312273.735
35737,220710.9844,3312273.735
35738,220790.9844,3312273.735
35739,220870.9844,3312273.735
35740,220950.9844,3312273.735
35741,221030.9844,3312273.735
35742,221110.9844,3312273.735
35743,221190.9844,3312273.735
35744,221270.9844,3312273.735
35745,221350.9844,3312273.735
35746,221430.9844,3312273.735
35747,221510.9844,3312273.735
35748,221590.9844,3312273.735
35749,221670.9844,3312273.735
35750,221750.9844,3312273.735
35751,221830.9844,3312273.735
35752,221910.9844,3312273.735
35753,221990.9844,3312273.735
35754,222070.9844,3312273.735
35755,222150.9844,3312273.735
35756,222230.9844,3312273.735
35757,222310.9844,3312273.735
35758,222390.9844,3312273.735
35759,222470.9844,3312273.735
35760,222550.9844,3312273.735
35761,222630.9844,3312273.735
35762,222710.9844,3312273.735
35763,222790.9844,3312273.735
35764,222870.9844,3312273.735
35765,222950.9844,3312273.735
35766,223030.9844,3312273.735
35767,223110.9844,3312273.735
35768,223190.9844,3312273.735
35769,223270.9844,3312273.735
35770,223350.9844,3312273.735
35771,223430.9844,3312273.735
35772,223510.9844,3312273.735
35773,223590.9844,3312273.735
35774,223670.9844,3312273.735
35775,223750.9844,3312273.735
35776,223830.9844,3312273.735
35777,223910.9844,3312273.735
35778,223990.9844,3312273.735
35779,224070.9844,3312273.735
35780,224150.9844,3312273.735
35781,224230.9844,3312273.735
35782,224310.9844,3312273.735
35783,224390.9844,3312273.735
35784,224470.9844,3312273.735
35785,224550.9844,3312273.735
35786,224630.9844,3312273.735
35787,224710.9844,3312273.735
35788,224790.9844,3312273.735
35789,224870.9844,3312273.735
35790,224950.9844,3312273.735
35791,225030.9844,3312273.735
35792,225110.9844,3312273.735
35793,225190.9844,3312273.735
35794,225270.9844,3312273.735
35795,225350.9844,3312273.735
35796,225430.9844,3312273.735
35797,225510.9844,3312273.735
35798,225590.9844,3312273.735
35799,225670.9844,3312273.735
35800,225750.9844,3312273.735
35801,225830.9844,3312273.735
35802,225910.9844,3312273.735
35803,225990.9844,3312273.735
35804,226070.9844,3312273.735
35805,226150.9844,3312273.735
35806,219750.9844,3312353.735
35807,219830.9844,3312353.735
35808,219910.9844,3312353.735
35809,219990.9844,3312353.735
35810,220070.9844,3312353.735
35811,220150.9844,3312353.735
35812,220230.9844,3312353.735
35813,220310.9844,3312353.735
35814,220390.9844,3312353.735
35815,220470.9844,3312353.735
35816,220550.9844,3312353.735
35817,220630.9844,3312353.735
35818,220710.9844,3312353.735
35819,220790.9844,3312353.735
35820,220870.9844,3312353.735
35821,220950.9844,3312353.735
35822,221030.9844,3312353.735
35823,221110.9844,3312353.735
35824,221190.9844,3312353.735
35825,221270.9844,3312353.735
35826,221350.9844,3312353.735
35827,221430.9844,3312353.735
35828,221510.9844,3312353.735
35829,221590.9844,3312353.735
35830,221670.9844,3312353.735
35831,221750.9844,3312353.735
35832,221830.9844,3312353.735
35833,221910.9844,3312353.735
35834,221990.9844,3312353.735
35835,222070.9844,3312353.735
35836,222150.9844,3312353.735
35837,222230.9844,3312353.735
35838,222310.9844,3312353.735
35839,222390.9844,3312353.735
35840,222470.9844,3312353.735
35841,222550.9844,3312353.735
35842,222630.9844,3312353.735
35843,222710.9844,3312353.735
35844,222790.9844,3312353.735
35845,222870.9844,3312353.735
35846,222950.9844,3312353.735
35847,223030.9844,3312353.735
35848,223110.9844,3312353.735
35849,223190.9844,3312353.735
35850,223270.9844,3312353.735
35851,223350.9844,3312353.735
35852,223430.9844,3312353.735
35853,223510.9844,3312353.735
35854,223590.9844,3312353.735
35855,223670.9844,3312353.735
35856,223750.9844,3312353.735
35857,223830.9844,3312353.735
35858,223910.9844,3312353.735
35859,223990.9844,3312353.735
35860,224070.9844,3312353.735
35861,224150.9844,3312353.735
35862,224230.9844,3312353.735
35863,224310.9844,3312353.735
35864,224390.9844,3312353.735
35865,224470.9844,3312353.735
35866,224550.9844,3312353.735
35867,224630.9844,3312353.735
35868,224710.9844,3312353.735
35869,224790.9844,3312353.735
35870,224870.9844,3312353.735
35871,224950.9844,3312353.735
35872,225030.9844,3312353.735
35873,225110.9844,3312353.735
35874,225190.9844,3312353.735
35875,225270.9844,3312353.735
35876,225350.9844,3312353.735
35877,225430.9844,3312353.735
35878,225510.9844,3312353.735
35879,225590.9844,3312353.735
35880,225670.9844,3312353.735
35881,225750.9844,3312353.735
35882,225830.9844,3312353.735
35883,225910.9844,3312353.735
35884,225990.9844,3312353.735
35885,226070.9844,3312353.735
35886,226150.9844,3312353.735
35887,219750.9844,3312433.735
35888,219830.9844,3312433.735
35889,219910.9844,3312433.735
35890,219990.9844,3312433.735
35891,220070.9844,3312433.735
35892,220150.9844,3312433.735
35893,220230.9844,3312433.735
35894,220310.9844,3312433.735
35895,220390.9844,3312433.735
35896,220470.9844,3312433.735
35897,220550.9844,3312433.735
35898,220630.9844,3312433.735
35899,220710.9844,3312433.735
35900,220790.9844,3312433.735
35901,220870.9844,3312433.735
35902,220950.9844,3312433.735
35903,221030.9844,3312433.735
35904,221110.9844,3312433.735
35905,221190.9844,3312433.735
35906,221270.9844,3312433.735
35907,221350.9844,3312433.735
35908,221430.9844,3312433.735
35909,221510.9844,3312433.735
35910,221590.9844,3312433.735
35911,221670.9844,3312433.735
35912,221750.9844,3312433.735
35913,221830.9844,3312433.735
35914,221910.9844,3312433.735
35915,221990.9844,3312433.735
35916,222070.9844,3312433.735
35917,222150.9844,3312433.735
35918,222230.9844,3312433.735
35919,222310.9844,3312433.735
35920,222390.9844,3312433.735
35921,222470.9844,3312433.735
35922,222550.9844,3312433.735
35923,222630.9844,3312433.735
35924,222710.9844,3312433.735
35925,222790.9844,3312433.735
35926,222870.9844,3312433.735
35927,222950.9844,3312433.735
35928,223030.9844,3312433.735
35929,223110.9844,3312433.735
35930,223190.9844,3312433.735
35931,223270.9844,3312433.735
35932,223350.9844,3312433.735
35933,223430.9844,3312433.735
35934,223510.9844,3312433.735
35935,223590.9844,3312433.735
35936,223670.9844,3312433.735
35937,223750.9844,3312433.735
35938,223830.9844,3312433.735
35939,223910.9844,3312433.735
35940,223990.9844,3312433.735
35941,224070.9844,3312433.735
35942,224150.9844,3312433.735
35943,224230.9844,3312433.735
35944,224310.9844,3312433.735
35945,224390.9844,3312433.735
35946,224470.9844,3312433.735
35947,224550.9844,3312433.735
35948,224630.9844,3312433.735
35949,224710.9844,3312433.735
35950,224790.9844,3312433.735
35951,224870.9844,3312433.735
35952,224950.9844,3312433.735
35953,225030.9844,3312433.735
35954,225110.9844,3312433.735
35955,225190.9844,3312433.735
35956,225270.9844,3312433.735
35957,225350.9844,3312433.735
35958,225430.9844,3312433.735
35959,225510.9844,3312433.735
35960,225590.9844,3312433.735
35961,225670.9844,3312433.735
35962,225750.9844,3312433.735
35963,225830.9844,3312433.735
35964,225910.9844,3312433.735
35965,225990.9844,3312433.735
35966,226070.9844,3312433.735
35967,226150.9844,3312433.735
35968,226230.9844,3312433.735
35969,219750.9844,3312513.735
35970,219830.9844,3312513.735
35971,219910.9844,3312513.735
35972,219990.9844,3312513.735
35973,220070.9844,3312513.735
35974,220150.9844,3312513.735
35975,220230.9844,3312513.735
35976,220310.9844,3312513.735
35977,220390.9844,3312513.735
35978,220470.9844,3312513.735
35979,220550.9844,3312513.735
35980,220630.9844,3312513.735
35981,220710.9844,3312513.735
35982,220790.9844,3312513.735
35983,220870.9844,3312513.735
35984,220950.9844,3312513.735
35985,221030.9844,3312513.735
35986,221110.9844,3312513.735
35987,221190.9844,3312513.735
35988,221270.9844,3312513.735
35989,221350.9844,3312513.735
35990,221430.9844,3312513.735
35991,221510.9844,3312513.735
35992,221590.9844,3312513.735
35993,221670.9844,3312513.735
35994,221750.9844,3312513.735
35995,221830.9844,3312513.735
35996,221910.9844,3312513.735
35997,221990.9844,3312513.735
35998,222070.9844,3312513.735
35999,222150.9844,3312513.735
36000,222230.9844,3312513.735
36001,222310.9844,3312513.735
36002,222390.9844,3312513.735
36003,222470.9844,3312513.735
36004,222550.9844,3312513.735
36005,222630.9844,3312513.735
36006,222710.9844,3312513.735
36007,222790.9844,3312513.735
36008,222870.9844,3312513.735
36009,222950.9844,3312513.735
36010,223030.9844,3312513.735
36011,223110.9844,3312513.735
36012,223190.9844,3312513.735
36013,223270.9844,3312513.735
36014,223350.9844,3312513.735
36015,223430.9844,3312513.735
36016,223510.9844,3312513.735
36017,223590.9844,3312513.735
36018,223670.9844,3312513.735
36019,223750.9844,3312513.735
36020,223830.9844,3312513.735
36021,223910.9844,3312513.735
36022,223990.9844,3312513.735
36023,224070.9844,3312513.735
36024,224150.9844,3312513.735
36025,224230.9844,3312513.735
36026,224310.9844,3312513.735
36027,224390.9844,3312513.735
36028,224470.9844,3312513.735
36029,224550.9844,3312513.735
36030,224630.9844,3312513.735
36031,224710.9844,3312513.735
36032,224790.9844,3312513.735
36033,224870.9844,3312513.735
36034,224950.9844,3312513.735
36035,225030.9844,3312513.735
36036,225110.9844,3312513.735
36037,225190.9844,3312513.735
36038,225270.9844,3312513.735
36039,225350.9844,3312513.735
36040,225430.9844,3312513.735
36041,225510.9844,3312513.735
36042,225590.9844,3312513.735
36043,225670.9844,3312513.735
36044,225750.9844,3312513.735
36045,225830.9844,3312513.735
36046,225910.9844,3312513.735
36047,225990.9844,3312513.735
36048,226070.9844,3312513.735
36049,226150.9844,3312513.735
36050,226230.9844,3312513.735
36051,219750.9844,3312593.735
36052,219830.9844,3312593.735
36053,219910.9844,3312593.735
36054,219990.9844,3312593.735
36055,220070.9844,3312593.735
36056,220150.9844,3312593.735
36057,220230.9844,3312593.735
36058,220310.9844,3312593.735
36059,220390.9844,3312593.735
36060,220470.9844,3312593.735
36061,220550.9844,3312593.735
36062,220630.9844,3312593.735
36063,220710.9844,3312593.735
36064,220790.9844,3312593.735
36065,220870.9844,3312593.735
36066,220950.9844,3312593.735
36067,221030.9844,3312593.735
36068,221110.9844,3312593.735
36069,221190.9844,3312593.735
36070,221270.9844,3312593.735
36071,221350.9844,3312593.735
36072,221430.9844,3312593.735
36073,221510.9844,3312593.735
36074,221590.9844,3312593.735
36075,221670.9844,3312593.735
36076,221750.9844,3312593.735
36077,221830.9844,3312593.735
36078,221910.9844,3312593.735
36079,221990.9844,3312593.735
36080,222070.9844,3312593.735
36081,222150.9844,3312593.735
36082,222230.9844,3312593.735
36083,222310.9844,3312593.735
36084,222390.9844,3312593.735
36085,222470.9844,3312593.735
36086,222550.9844,3312593.735
36087,222630.9844,3312593.735
36088,222710.9844,3312593.735
36089,222790.9844,3312593.735
36090,222870.9844,3312593.735
36091,222950.9844,3312593.735
36092,223030.9844,3312593.735
36093,223110.9844,3312593.735
36094,223190.9844,3312593.735
36095,223270.9844,3312593.735
36096,223350.9844,3312593.735
36097,223430.9844,3312593.735
36098,223510.9844,3312593.735
36099,223590.9844,3312593.735
36100,223670.9844,3312593.735
36101,223750.9844,3312593.735
36102,223830.9844,3312593.735
36103,223910.9844,3312593.735
36104,223990.9844,3312593.735
36105,224070.9844,3312593.735
36106,224150.9844,3312593.735
36107,224230.9844,3312593.735
36108,224310.9844,3312593.735
36109,224390.9844,3312593.735
36110,224470.9844,3312593.735
36111,224550.9844,3312593.735
36112,224630.9844,3312593.735
36113,224710.9844,3312593.735
36114,224790.9844,3312593.735
36115,224870.9844,3312593.735
36116,224950.9844,3312593.735
36117,225030.9844,3312593.735
36118,225110.9844,3312593.735
36119,225190.9844,3312593.735
36120,225270.9844,3312593.735
36121,225350.9844,3312593.735
36122,225430.9844,3312593.735
36123,225510.9844,3312593.735
36124,225590.9844,3312593.735
36125,225670.9844,3312593.735
36126,225750.9844,3312593.735
36127,225830.9844,3312593.735
36128,225910.9844,3312593.735
36129,225990.9844,3312593.735
36130,226070.9844,3312593.735
36131,226150.9844,3312593.735
36132,226230.9844,3312593.735
36133,226310.9844,3312593.735
36134,219750.9844,3312673.735
36135,219830.9844,3312673.735
36136,219910.9844,3312673.735
36137,219990.9844,3312673.735
36138,220070.9844,3312673.735
36139,220150.9844,3312673.735
36140,220230.9844,3312673.735
36141,220310.9844,3312673.735
36142,220390.9844,3312673.735
36143,220470.9844,3312673.735
36144,220550.9844,3312673.735
36145,220630.9844,3312673.735
36146,220710.9844,3312673.735
36147,220790.9844,3312673.735
36148,220870.9844,3312673.735
36149,220950.9844,3312673.735
36150,221030.9844,3312673.735
36151,221110.9844,3312673.735
36152,221190.9844,3312673.735
36153,221270.9844,3312673.735
36154,221350.9844,3312673.735
36155,221430.9844,3312673.735
36156,221510.9844,3312673.735
36157,221590.9844,3312673.735
36158,221670.9844,3312673.735
36159,221750.9844,3312673.735
36160,221830.9844,3312673.735
36161,221910.9844,3312673.735
36162,221990.9844,3312673.735
36163,222070.9844,3312673.735
36164,222150.9844,3312673.735
36165,222230.9844,3312673.735
36166,222310.9844,3312673.735
36167,222390.9844,3312673.735
36168,222470.9844,3312673.735
36169,222550.9844,3312673.735
36170,222630.9844,3312673.735
36171,222710.9844,3312673.735
36172,222790.9844,3312673.735
36173,222870.9844,3312673.735
36174,222950.9844,3312673.735
36175,223030.9844,3312673.735
36176,223110.9844,3312673.735
36177,223190.9844,3312673.735
36178,223270.9844,3312673.735
36179,223350.9844,3312673.735
36180,223430.9844,3312673.735
36181,223510.9844,3312673.735
36182,223590.9844,3312673.735
36183,223670.9844,3312673.735
36184,223750.9844,3312673.735
36185,223830.9844,3312673.735
36186,223910.9844,3312673.735
36187,223990.9844,3312673.735
36188,224070.9844,3312673.735
36189,224150.9844,3312673.735
36190,224230.9844,3312673.735
36191,224310.9844,3312673.735
36192,224390.9844,3312673.735
36193,224470.9844,3312673.735
36194,224550.9844,3312673.735
36195,224630.9844,3312673.735
36196,224710.9844,3312673.735
36197,224790.9844,3312673.735
36198,224870.9844,3312673.735
36199,224950.9844,3312673.735
36200,225030.9844,3312673.735
36201,225110.9844,3312673.735
36202,225190.9844,3312673.735
36203,225270.9844,3312673.735
36204,225350.9844,3312673.735
36205,225430.9844,3312673.735
36206,225510.9844,3312673.735
36207,225590.9844,3312673.735
36208,225670.9844,3312673.735
36209,225750.9844,3312673.735
36210,225830.9844,3312673.735
36211,225910.9844,3312673.735
36212,225990.9844,3312673.735
36213,226070.9844,3312673.735
36214,226150.9844,3312673.735
36215,226230.9844,3312673.735
36216,226310.9844,3312673.735
36217,219750.9844,3312753.735
36218,219830.9844,3312753.735
36219,219910.9844,3312753.735
36220,219990.9844,3312753.735
36221,220070.9844,3312753.735
36222,220150.9844,3312753.735
36223,220230.9844,3312753.735
36224,220310.9844,3312753.735
36225,220390.9844,3312753.735
36226,220470.9844,3312753.735
36227,220550.9844,3312753.735
36228,220630.9844,3312753.735
36229,220710.9844,3312753.735
36230,220790.9844,3312753.735
36231,220870.9844,3312753.735
36232,220950.9844,3312753.735
36233,221030.9844,3312753.735
36234,221110.9844,3312753.735
36235,221190.9844,3312753.735
36236,221270.9844,3312753.735
36237,221350.9844,3312753.735
36238,221430.9844,3312753.735
36239,221510.9844,3312753.735
36240,221590.9844,3312753.735
36241,221670.9844,3312753.735
36242,221750.9844,3312753.735
36243,221830.9844,3312753.735
36244,221910.9844,3312753.735
36245,221990.9844,3312753.735
36246,222070.9844,3312753.735
36247,222150.9844,3312753.735
36248,222230.9844,3312753.735
36249,222310.9844,3312753.735
36250,222390.9844,3312753.735
36251,222470.9844,3312753.735
36252,222550.9844,3312753.735
36253,222630.9844,3312753.735
36254,222710.9844,3312753.735
36255,222790.9844,3312753.735
36256,222870.9844,3312753.735
36257,222950.9844,3312753.735
36258,223030.9844,3312753.735
36259,223110.9844,3312753.735
36260,223190.9844,3312753.735
36261,223270.9844,3312753.735
36262,223350.9844,3312753.735
36263,223430.9844,3312753.735
36264,223510.9844,3312753.735
36265,223590.9844,3312753.735
36266,223670.9844,3312753.735
36267,223750.9844,3312753.735
36268,223830.9844,3312753.735
36269,223910.9844,3312753.735
36270,223990.9844,3312753.735
36271,224070.9844,3312753.735
36272,224150.9844,3312753.735
36273,224230.9844,3312753.735
36274,224310.9844,3312753.735
36275,224390.9844,3312753.735
36276,224470.9844,3312753.735
36277,224550.9844,3312753.735
36278,224630.9844,3312753.735
36279,224710.9844,3312753.735
36280,224790.9844,3312753.735
36281,224870.9844,3312753.735
36282,224950.9844,3312753.735
36283,225030.9844,3312753.735
36284,225110.9844,3312753.735
36285,225190.9844,3312753.735
36286,225270.9844,3312753.735
36287,225350.9844,3312753.735
36288,225430.9844,3312753.735
36289,225510.9844,3312753.735
36290,225590.9844,3312753.735
36291,225670.9844,3312753.735
36292,225750.9844,3312753.735
36293,225830.9844,3312753.735
36294,225910.9844,3312753.735
36295,225990.9844,3312753.735
36296,226070.9844,3312753.735
36297,226150.9844,3312753.735
36298,226230.9844,3312753.735
36299,226310.9844,3312753.735
36300,219750.9844,3312833.735
36301,219830.9844,3312833.735
36302,219910.9844,3312833.735
36303,219990.9844,3312833.735
36304,220070.9844,3312833.735
36305,220150.9844,3312833.735
36306,220230.9844,3312833.735
36307,220310.9844,3312833.735
36308,220390.9844,3312833.735
36309,220470.9844,3312833.735
36310,220550.9844,3312833.735
36311,220630.9844,3312833.735
36312,220710.9844,3312833.735
36313,220790.9844,3312833.735
36314,220870.9844,3312833.735
36315,220950.9844,3312833.735
36316,221030.9844,3312833.735
36317,221110.9844,3312833.735
36318,221190.9844,3312833.735
36319,221270.9844,3312833.735
36320,221350.9844,3312833.735
36321,221430.9844,3312833.735
36322,221510.9844,3312833.735
36323,221590.9844,3312833.735
36324,221670.9844,3312833.735
36325,221750.9844,3312833.735
36326,221830.9844,3312833.735
36327,221910.9844,3312833.735
36328,221990.9844,3312833.735
36329,222070.9844,3312833.735
36330,222150.9844,3312833.735
36331,222230.9844,3312833.735
36332,222310.9844,3312833.735
36333,222390.9844,3312833.735
36334,222470.9844,3312833.735
36335,222550.9844,3312833.735
36336,222630.9844,3312833.735
36337,222710.9844,3312833.735
36338,222790.9844,3312833.735
36339,222870.9844,3312833.735
36340,222950.9844,3312833.735
36341,223030.9844,3312833.735
36342,223110.9844,3312833.735
36343,223190.9844,3312833.735
36344,223270.9844,3312833.735
36345,223350.9844,3312833.735
36346,223430.9844,3312833.735
36347,223510.9844,3312833.735
36348,223590.9844,3312833.735
36349,223670.9844,3312833.735
36350,223750.9844,3312833.735
36351,223830.9844,3312833.735
36352,223910.9844,3312833.735
36353,223990.9844,3312833.735
36354,224070.9844,3312833.735
36355,224150.9844,3312833.735
36356,224230.9844,3312833.735
36357,224310.9844,3312833.735
36358,224390.9844,3312833.735
36359,224470.9844,3312833.735
36360,224550.9844,3312833.735
36361,224630.9844,3312833.735
36362,224710.9844,3312833.735
36363,224790.9844,3312833.735
36364,224870.9844,3312833.735
36365,224950.9844,3312833.735
36366,225030.9844,3312833.735
36367,225110.9844,3312833.735
36368,225190.9844,3312833.735
36369,225270.9844,3312833.735
36370,225350.9844,3312833.735
36371,225430.9844,3312833.735
36372,225510.9844,3312833.735
36373,225590.9844,3312833.735
36374,225670.9844,3312833.735
36375,225750.9844,3312833.735
36376,225830.9844,3312833.735
36377,225910.9844,3312833.735
36378,225990.9844,3312833.735
36379,226070.9844,3312833.735
36380,226150.9844,3312833.735
36381,226230.9844,3312833.735
36382,226310.9844,3312833.735
36383,226390.9844,3312833.735
36384,219750.9844,3312913.735
36385,219830.9844,3312913.735
36386,219910.9844,3312913.735
36387,219990.9844,3312913.735
36388,220070.9844,3312913.735
36389,220150.9844,3312913.735
36390,220230.9844,3312913.735
36391,220310.9844,3312913.735
36392,220390.9844,3312913.735
36393,220470.9844,3312913.735
36394,220550.9844,3312913.735
36395,220630.9844,3312913.735
36396,220710.9844,3312913.735
36397,220790.9844,3312913.735
36398,220870.9844,3312913.735
36399,220950.9844,3312913.735
36400,221030.9844,3312913.735
36401,221110.9844,3312913.735
36402,221190.9844,3312913.735
36403,221270.9844,3312913.735
36404,221350.9844,3312913.735
36405,221430.9844,3312913.735
36406,221510.9844,3312913.735
36407,221590.9844,3312913.735
36408,221670.9844,3312913.735
36409,221750.9844,3312913.735
36410,221830.9844,3312913.735
36411,221910.9844,3312913.735
36412,221990.9844,3312913.735
36413,222070.9844,3312913.735
36414,222150.9844,3312913.735
36415,222230.9844,3312913.735
36416,222310.9844,3312913.735
36417,222390.9844,3312913.735
36418,222470.9844,3312913.735
36419,222550.9844,3312913.735
36420,222630.9844,3312913.735
36421,222710.9844,3312913.735
36422,222790.9844,3312913.735
36423,222870.9844,3312913.735
36424,222950.9844,3312913.735
36425,223030.9844,3312913.735
36426,223110.9844,3312913.735
36427,223190.9844,3312913.735
36428,223270.9844,3312913.735
36429,223350.9844,3312913.735
36430,223430.9844,3312913.735
36431,223510.9844,3312913.735
36432,223590.9844,3312913.735
36433,223670.9844,3312913.735
36434,223750.9844,3312913.735
36435,223830.9844,3312913.735
36436,223910.9844,3312913.735
36437,223990.9844,3312913.735
36438,224070.9844,3312913.735
36439,224150.9844,3312913.735
36440,224230.9844,3312913.735
36441,224310.9844,3312913.735
36442,224390.9844,3312913.735
36443,224470.9844,3312913.735
36444,224550.9844,3312913.735
36445,224630.9844,3312913.735
36446,224710.9844,3312913.735
36447,224790.9844,3312913.735
36448,224870.9844,3312913.735
36449,224950.9844,3312913.735
36450,225030.9844,3312913.735
36451,225110.9844,3312913.735
36452,225190.9844,3312913.735
36453,225270.9844,3312913.735
36454,225350.9844,3312913.735
36455,225430.9844,3312913.735
36456,225510.9844,3312913.735
36457,225590.9844,3312913.735
36458,225670.9844,3312913.735
36459,225750.9844,3312913.735
36460,225830.9844,3312913.735
36461,225910.9844,3312913.735
36462,225990.9844,3312913.735
36463,226070.9844,3312913.735
36464,226150.9844,3312913.735
36465,226230.9844,3312913.735
36466,226310.9844,3312913.735
36467,226390.9844,3312913.735
36468,219750.9844,3312993.735
36469,219830.9844,3312993.735
36470,219910.9844,3312993.735
36471,219990.9844,3312993.735
36472,220070.9844,3312993.735
36473,220150.9844,3312993.735
36474,220230.9844,3312993.735
36475,220310.9844,3312993.735
36476,220390.9844,3312993.735
36477,220470.9844,3312993.735
36478,220550.9844,3312993.735
36479,220630.9844,3312993.735
36480,220710.9844,3312993.735
36481,220790.9844,3312993.735
36482,220870.9844,3312993.735
36483,220950.9844,3312993.735
36484,221030.9844,3312993.735
36485,221110.9844,3312993.735
36486,221190.9844,3312993.735
36487,221270.9844,3312993.735
36488,221350.9844,3312993.735
36489,221430.9844,3312993.735
36490,221510.9844,3312993.735
36491,221590.9844,3312993.735
36492,221670.9844,3312993.735
36493,221750.9844,3312993.735
36494,221830.9844,3312993.735
36495,221910.9844,3312993.735
36496,221990.9844,3312993.735
36497,222070.9844,3312993.735
36498,222150.9844,3312993.735
36499,222230.9844,3312993.735
36500,222310.9844,3312993.735
36501,222390.9844,3312993.735
36502,222470.9844,3312993.735
36503,222550.9844,3312993.735
36504,222630.9844,3312993.735
36505,222710.9844,3312993.735
36506,222790.9844,3312993.735
36507,222870.9844,3312993.735
36508,222950.9844,3312993.735
36509,223030.9844,3312993.735
36510,223110.9844,3312993.735
36511,223190.9844,3312993.735
36512,223270.9844,3312993.735
36513,223350.9844,3312993.735
36514,223430.9844,3312993.735
36515,223510.9844,3312993.735
36516,223590.9844,3312993.735
36517,223670.9844,3312993.735
36518,223750.9844,3312993.735
36519,223830.9844,3312993.735
36520,223910.9844,3312993.735
36521,223990.9844,3312993.735
36522,224070.9844,3312993.735
36523,224150.9844,3312993.735
36524,224230.9844,3312993.735
36525,224310.9844,3312993.735
36526,224390.9844,3312993.735
36527,224470.9844,3312993.735
36528,224550.9844,3312993.735
36529,224630.9844,3312993.735
36530,224710.9844,3312993.735
36531,224790.9844,3312993.735
36532,224870.9844,3312993.735
36533,224950.9844,3312993.735
36534,225030.9844,3312993.735
36535,225110.9844,3312993.735
36536,225190.9844,3312993.735
36537,225270.9844,3312993.735
36538,225350.9844,3312993.735
36539,225430.9844,3312993.735
36540,225510.9844,3312993.735
36541,225590.9844,3312993.735
36542,225670.9844,3312993.735
36543,225750.9844,3312993.735
36544,225830.9844,3312993.735
36545,225910.9844,3312993.735
36546,225990.9844,3312993.735
36547,226070.9844,3312993.735
36548,226150.9844,3312993.735
36549,226230.9844,3312993.735
36550,226310.9844,3312993.735
36551,226390.9844,3312993.735
36552,219750.9844,3313073.735
36553,219830.9844,3313073.735
36554,219910.9844,3313073.735
36555,219990.9844,3313073.735
36556,220070.9844,3313073.735
36557,220150.9844,3313073.735
36558,220230.9844,3313073.735
36559,220310.9844,3313073.735
36560,220390.9844,3313073.735
36561,220470.9844,3313073.735
36562,220550.9844,3313073.735
36563,220630.9844,3313073.735
36564,220710.9844,3313073.735
36565,220790.9844,3313073.735
36566,220870.9844,3313073.735
36567,220950.9844,3313073.735
36568,221030.9844,3313073.735
36569,221110.9844,3313073.735
36570,221190.9844,3313073.735
36571,221270.9844,3313073.735
36572,221350.9844,3313073.735
36573,221430.9844,3313073.735
36574,221510.9844,3313073.735
36575,221590.9844,3313073.735
36576,221670.9844,3313073.735
36577,221750.9844,3313073.735
36578,221830.9844,3313073.735
36579,221910.9844,3313073.735
36580,221990.9844,3313073.735
36581,222070.9844,3313073.735
36582,222150.9844,3313073.735
36583,222230.9844,3313073.735
36584,222310.9844,3313073.735
36585,222390.9844,3313073.735
36586,222470.9844,3313073.735
36587,222550.9844,3313073.735
36588,222630.9844,3313073.735
36589,222710.9844,3313073.735
36590,222790.9844,3313073.735
36591,222870.9844,3313073.735
36592,222950.9844,3313073.735
36593,223030.9844,3313073.735
36594,223110.9844,3313073.735
36595,223190.9844,3313073.735
36596,223270.9844,3313073.735
36597,223350.9844,3313073.735
36598,223430.9844,3313073.735
36599,223510.9844,3313073.735
36600,223590.9844,3313073.735
36601,223670.9844,3313073.735
36602,223750.9844,3313073.735
36603,223830.9844,3313073.735
36604,223910.9844,3313073.735
36605,223990.9844,3313073.735
36606,224070.9844,3313073.735
36607,224150.9844,3313073.735
36608,224230.9844,3313073.735
36609,224310.9844,3313073.735
36610,224390.9844,3313073.735
36611,224470.9844,3313073.735
36612,224550.9844,3313073.735
36613,224630.9844,3313073.735
36614,224710.9844,3313073.735
36615,224790.9844,3313073.735
36616,224870.9844,3313073.735
36617,224950.9844,3313073.735
36618,225030.9844,3313073.735
36619,225110.9844,3313073.735
36620,225190.9844,3313073.735
36621,225270.9844,3313073.735
36622,225350.9844,3313073.735
36623,225430.9844,3313073.735
36624,225510.9844,3313073.735
36625,225590.9844,3313073.735
36626,225670.9844,3313073.735
36627,225750.9844,3313073.735
